Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delay
2006,12,13,3,1648.0,1650,1842.0,1848,XE,2464,N15948,114.0,118.0,89.0,-6.0,-2.0,CLE,ATL,554,7,18,0,0,0,0,0,0,0,N
2006,10,18,3,1845.0,1850,2045.0,2038,YV,2633,N922FJ,120.0,108.0,102.0,7.0,-5.0,SYR,CLT,603,8,10,0,0,0,0,0,0,0,Y
2006,1,2,1,1325.0,1325,1437.0,1419,OO,3735,N576SW,72.0,54.0,43.0,18.0,0.0,TWF,SLC,175,7,22,0,0,18,0,0,0,0,Y
2006,3,19,7,1344.0,1342,1518.0,1500,FL,301,N261AT,214.0,198.0,192.0,18.0,2.0,ATL,DEN,1199,6,16,0,0,2,0,16,0,0,Y
2006,7,15,6,837.0,840,1032.0,1055,WN,391,N495,175.0,195.0,162.0,-23.0,-3.0,BWI,HOU,1246,5,8,0,0,0,0,0,0,0,N
2006,8,16,3,1640.0,1630,1744.0,1740,WN,979,N759,64.0,70.0,55.0,4.0,10.0,TUS,SAN,367,2,7,0,0,0,0,0,0,0,Y
2006,5,5,5,606.0,615,723.0,725,YV,7158,N650ML,77.0,70.0,55.0,-2.0,-9.0,CLE,IAD,288,8,14,0,0,0,0,0,0,0,N
2006,4,27,4,1433.0,1435,1645.0,1644,AA,862,N4XMAA,192.0,189.0,174.0,1.0,-2.0,PBI,ORD,1144,7,11,0,0,0,0,0,0,0,Y
2006,1,22,7,1226.0,1228,1500.0,1514,YV,6438,N909FJ,94.0,106.0,79.0,-14.0,-2.0,MRY,PHX,598,11,4,0,0,0,0,0,0,0,N
2006,12,13,3,1833.0,1835,2037.0,2100,FL,229,N948AT,124.0,145.0,106.0,-23.0,-2.0,ATL,HPN,780,6,12,0,0,0,0,0,0,0,N
2006,9,1,5,1513.0,1515,1626.0,1627,XE,3284,N14558,73.0,72.0,50.0,-1.0,-2.0,BWI,CLE,314,5,18,0,0,0,0,0,0,0,N
2006,7,22,6,2102.0,1805,2142.0,1905,WN,1923,N736,160.0,180.0,150.0,157.0,177.0,MCI,LAS,1140,3,7,0,0,8,0,0,0,149,Y
2006,10,1,7,924.0,930,1057.0,1114,US,1961,N929UW,93.0,104.0,70.0,-17.0,-6.0,CLT,TPA,508,3,20,0,0,0,0,0,0,0,N
2006,8,27,7,1809.0,1800,2204.0,2114,AA,21,N324AA,415.0,374.0,324.0,50.0,9.0,JFK,LAX,2475,15,76,0,0,0,0,50,0,0,Y
2006,8,21,1,1920.0,1925,2140.0,2150,WN,263,N324,140.0,145.0,126.0,-10.0,-5.0,BWI,FLL,925,3,11,0,0,0,0,0,0,0,N
2006,10,18,3,823.0,830,1043.0,1055,US,1781,N458UW,140.0,145.0,116.0,-12.0,-7.0,DCA,PBI,857,4,20,0,0,0,0,0,0,0,N
2006,9,29,5,1902.0,1905,2134.0,2135,CO,1888,N14231,272.0,270.0,238.0,-1.0,-3.0,IAH,SEA,1874,3,31,0,0,0,0,0,0,0,N
2006,3,2,4,758.0,800,1144.0,1119,DL,2071,N6710E,406.0,379.0,359.0,25.0,-2.0,JFK,LAX,2475,13,34,0,0,0,0,25,0,0,Y
2006,10,1,7,800.0,800,935.0,926,YV,2703,N921FJ,95.0,86.0,59.0,9.0,0.0,LAX,PHX,370,15,21,0,0,0,0,0,0,0,Y
2006,4,5,3,907.0,910,1150.0,1200,B6,432,N583JB,163.0,170.0,147.0,-10.0,-3.0,MCO,BOS,1121,5,11,0,0,0,0,0,0,0,N
2006,1,10,2,1225.0,1230,1445.0,1500,AA,2325,N427AA,140.0,150.0,122.0,-15.0,-5.0,ORD,DFW,802,4,14,0,0,0,0,0,0,0,N
2006,6,25,7,830.0,830,1051.0,1053,OH,5254,N931CA,141.0,143.0,121.0,-2.0,0.0,BOS,CHS,818,3,17,0,0,0,0,0,0,0,N
2006,3,17,5,946.0,945,1551.0,1555,US,81,N822AW,245.0,250.0,217.0,-4.0,1.0,PHX,BWI,1999,9,19,0,0,0,0,0,0,0,Y
2006,12,8,5,2202.0,2012,2317.0,2137,OO,6387,N951SW,75.0,85.0,54.0,100.0,110.0,SFO,PSP,421,4,17,0,0,100,0,0,0,0,Y
2006,10,24,2,1452.0,1455,1553.0,1600,MQ,3725,N509AE,61.0,65.0,39.0,-7.0,-3.0,DFW,TUL,237,5,17,0,0,0,0,0,0,0,N
2006,4,19,3,2038.0,2040,2107.0,2107,OH,5227,N491CA,89.0,87.0,65.0,0.0,-2.0,CVG,CID,419,6,18,0,0,0,0,0,0,0,N
2006,11,1,3,1136.0,1130,1333.0,1335,WN,2725,N341,117.0,125.0,104.0,-2.0,6.0,SEA,OAK,671,5,8,0,0,0,0,0,0,0,Y
2006,12,15,5,1338.0,1335,1441.0,1500,WN,1875,N342,63.0,85.0,52.0,-19.0,3.0,SLC,DEN,391,5,6,0,0,0,0,0,0,0,Y
2006,6,2,5,1717.0,1510,2009.0,1754,OO,5811,N751SK,172.0,164.0,128.0,135.0,127.0,ORD,IAH,925,4,40,0,0,0,0,0,0,135,Y
2006,8,21,1,1649.0,1640,1804.0,1759,MQ,3763,N844AE,75.0,79.0,58.0,5.0,9.0,DFW,SGF,364,2,15,0,0,0,0,0,0,0,Y
2006,7,8,6,1008.0,1013,1113.0,1110,AA,2025,N574AA,185.0,177.0,151.0,3.0,-5.0,DFW,ONT,1189,17,17,0,0,0,0,0,0,0,Y
2006,3,4,6,2040.0,2040,2130.0,2145,WN,2918,N306SW,50.0,65.0,42.0,-15.0,0.0,LAS,BUR,223,3,5,0,0,0,0,0,0,0,N
2006,6,1,4,1020.0,900,1116.0,1008,US,2164,N701UW,56.0,68.0,44.0,68.0,80.0,DCA,LGA,214,5,7,0,0,0,0,0,0,68,Y
2006,11,4,6,821.0,825,840.0,859,XE,2249,N14998,79.0,94.0,61.0,-19.0,-4.0,CLE,ORD,316,7,11,0,0,0,0,0,0,0,N
2006,8,5,6,634.0,625,828.0,825,WN,1593,N437,54.0,60.0,43.0,3.0,9.0,TUS,ABQ,321,5,6,0,0,0,0,0,0,0,Y
2006,5,8,1,1042.0,1030,1754.0,1800,WN,355,N758,252.0,270.0,235.0,-6.0,12.0,LAS,RDU,2027,4,13,0,0,0,0,0,0,0,Y
2006,2,17,5,945.0,940,1125.0,1045,WN,1496,N474,220.0,185.0,205.0,40.0,5.0,MCI,LAS,1140,5,10,0,0,0,0,40,0,0,Y
2006,9,13,3,1027.0,935,1152.0,1137,XE,2932,N12967,145.0,182.0,125.0,15.0,52.0,EWR,STL,872,5,15,0,0,0,0,0,0,15,Y
2006,1,1,7,1105.0,1105,1200.0,1156,YV,6231,N27314,115.0,111.0,96.0,4.0,0.0,PHX,SBP,509,5,14,0,0,0,0,0,0,0,Y
2006,12,29,5,2139.0,1955,2138.0,2005,EV,4107,N637AS,59.0,70.0,43.0,93.0,104.0,ATL,DHN,171,5,11,0,0,93,0,0,0,0,Y
2006,1,23,1,1425.0,1235,1520.0,1347,YV,7270,N27191,55.0,72.0,34.0,93.0,110.0,IAD,JFK,228,11,10,0,0,0,0,93,0,0,Y
2006,11,2,4,1704.0,1705,1817.0,1815,MQ,3116,N806AE,73.0,70.0,52.0,2.0,-1.0,SJC,LAX,308,6,15,0,0,0,0,0,0,0,Y
2006,7,25,2,1653.0,1700,1720.0,1729,AQ,66,N824AL,27.0,29.0,20.0,-9.0,-7.0,LIH,HNL,102,3,4,0,0,0,0,0,0,0,N
2006,11,23,4,1156.0,1155,1301.0,1300,WN,3181,N383SW,65.0,65.0,56.0,1.0,1.0,SMF,BUR,358,1,8,0,0,0,0,0,0,0,Y
2006,6,8,4,1020.0,1020,1125.0,1125,WN,2784,N304SW,65.0,65.0,50.0,0.0,0.0,ONT,PHX,325,5,10,0,0,0,0,0,0,0,N
2006,4,10,1,1405.0,1405,1514.0,1520,WN,1774,N440,69.0,75.0,58.0,-6.0,0.0,ONT,SMF,389,4,7,0,0,0,0,0,0,0,N
2006,3,20,1,959.0,1000,1108.0,1106,US,2123,N755UW,69.0,66.0,48.0,2.0,-1.0,BOS,LGA,185,4,17,0,0,0,0,0,0,0,Y
2006,7,13,4,1227.0,1125,1422.0,1330,WN,2725,N353,115.0,125.0,102.0,52.0,62.0,SEA,OAK,671,4,9,0,0,3,0,0,0,49,Y
2006,7,10,1,659.0,700,817.0,819,FL,845,N997AT,78.0,79.0,57.0,-2.0,-1.0,ATL,MCO,403,10,11,0,0,0,0,0,0,0,N
2006,12,21,4,1516.0,1455,1631.0,1610,WN,935,N398SW,75.0,75.0,63.0,21.0,21.0,SMF,LAX,373,5,7,0,0,7,0,0,0,14,Y
2006,1,18,3,1641.0,1530,2016.0,1841,AA,360,N528AA,155.0,131.0,94.0,95.0,71.0,ORD,LGA,733,4,57,0,0,0,0,95,0,0,Y
2006,3,15,3,1653.0,1653,2023.0,2030,AA,1618,N266AA,150.0,157.0,131.0,-7.0,0.0,DFW,PBI,1103,2,17,0,0,0,0,0,0,0,N
2006,4,13,4,1609.0,1610,1815.0,1803,MQ,4428,N615AE,126.0,113.0,93.0,12.0,-1.0,ORD,ICT,588,5,28,0,0,0,0,0,0,0,Y
2006,2,11,6,1136.0,1140,1243.0,1250,XE,3012,N22909,67.0,70.0,48.0,-7.0,-4.0,EWR,BTV,266,5,14,0,0,0,0,0,0,0,N
2006,12,10,7,1447.0,1449,1629.0,1641,UA,923,N403UA,222.0,232.0,201.0,-12.0,-2.0,IAD,DEN,1452,5,16,0,0,0,0,0,0,0,N
2006,10,22,7,1527.0,1525,1919.0,1809,XE,2556,N14171,292.0,224.0,262.0,70.0,2.0,EWR,OKC,1325,4,26,0,0,0,0,70,0,0,Y
2006,7,13,4,1212.0,1204,1413.0,1355,AS,357,N981AS,121.0,111.0,92.0,18.0,8.0,OAK,SEA,671,11,18,0,0,0,0,10,0,8,Y
2006,10,5,4,1705.0,1715,527.0,553,NW,98,N234NW,442.0,458.0,422.0,-26.0,-10.0,HNL,MSP,3972,4,16,0,0,0,0,0,0,0,N
2006,2,4,6,725.0,730,820.0,835,WN,1022,N723,55.0,65.0,41.0,-15.0,-5.0,LAS,LAX,236,4,10,0,0,0,0,0,0,0,N
2006,9,12,2,824.0,830,1010.0,1020,B6,1103,N228JB,106.0,110.0,70.0,-10.0,-6.0,JFK,RDU,426,5,31,0,0,0,0,0,0,0,N
2006,5,21,7,1330.0,1315,1921.0,1845,WN,312,N437,231.0,210.0,180.0,36.0,15.0,LAS,MDW,1521,3,48,0,0,12,0,21,0,3,Y
2006,6,12,1,1855.0,1822,1945.0,1908,OO,6365,N983SW,110.0,106.0,92.0,37.0,33.0,SLC,SFO,599,8,10,0,0,37,0,0,0,0,Y
2006,8,18,5,1256.0,1300,1526.0,1540,NW,573,N338NB,210.0,220.0,194.0,-14.0,-4.0,MIA,MSP,1501,4,12,0,0,0,0,0,0,0,N
2006,3,2,4,1026.0,1025,1638.0,1638,CO,242,N24729,252.0,253.0,224.0,0.0,1.0,IAH,SJU,2007,5,23,0,0,0,0,0,0,0,Y
2006,8,29,2,1106.0,1100,1211.0,1205,WN,1047,N248,65.0,65.0,53.0,6.0,6.0,BDL,BWI,283,2,10,0,0,0,0,0,0,0,Y
2006,10,30,1,2042.0,2045,2124.0,2140,MQ,3447,N680AE,42.0,55.0,30.0,-16.0,-3.0,DFW,ABI,158,4,8,0,0,0,0,0,0,0,N
2006,5,21,7,823.0,830,1002.0,1020,DL,519,N933DL,99.0,110.0,75.0,-18.0,-7.0,PIT,ATL,526,14,10,0,0,0,0,0,0,0,N
2006,10,26,4,1921.0,1755,2019.0,1915,F9,268,N947FR,118.0,140.0,104.0,64.0,86.0,DEN,SNA,846,7,7,0,0,12,0,19,0,33,Y
2006,11,15,3,1300.0,1205,1400.0,1305,WN,1703,N618WN,120.0,120.0,106.0,55.0,55.0,SLC,PDX,630,6,8,0,0,0,0,0,0,55,Y
2006,12,6,3,644.0,645,810.0,810,WN,2270,N401,86.0,85.0,67.0,0.0,-1.0,SMF,SNA,404,10,9,0,0,0,0,0,0,0,N
2006,8,31,4,623.0,625,720.0,740,F9,496,N807FR,177.0,195.0,162.0,-20.0,-2.0,CAK,DEN,1224,7,8,0,0,0,0,0,0,0,N
2006,12,8,5,2158.0,2155,2255.0,2300,WN,507,N449,57.0,65.0,45.0,-5.0,3.0,MCI,OKC,313,3,9,0,0,0,0,0,0,0,Y
2006,3,25,6,742.0,745,904.0,910,UA,782,N573UA,82.0,85.0,62.0,-6.0,-3.0,SNA,SFO,372,5,15,0,0,0,0,0,0,0,N
2006,5,13,6,2001.0,2004,2130.0,2142,AS,201,N626AS,89.0,98.0,73.0,-12.0,-3.0,SFO,PDX,550,3,13,0,0,0,0,0,0,0,N
2006,3,19,7,1242.0,1237,1452.0,1430,AA,557,N214AA,190.0,173.0,165.0,22.0,5.0,TPA,DFW,929,15,10,0,0,0,0,22,0,0,Y
2006,3,27,1,1345.0,1345,1436.0,1440,WN,166,N669SW,51.0,55.0,43.0,-4.0,0.0,SAT,DAL,248,2,6,0,0,0,0,0,0,0,N
2006,2,20,1,1902.0,1905,2021.0,2039,XE,2300,N34111,79.0,94.0,59.0,-18.0,-3.0,CLE,RDU,416,7,13,0,0,0,0,0,0,0,N
2006,11,19,7,1126.0,1130,1150.0,1159,US,1251,N516AU,84.0,89.0,59.0,-9.0,-4.0,CLT,BNA,329,3,22,0,0,0,0,0,0,0,N
2006,12,28,4,1253.0,1245,1435.0,1430,WN,692,N772,102.0,105.0,92.0,5.0,8.0,SJC,PDX,569,4,6,0,0,0,0,0,0,0,Y
2006,5,22,1,1030.0,1020,1339.0,1335,WN,1719,N614SW,129.0,135.0,115.0,4.0,10.0,OAK,ABQ,889,4,10,0,0,0,0,0,0,0,Y
2006,5,21,7,1203.0,1146,1258.0,1244,MQ,4008,N521AE,115.0,118.0,103.0,14.0,17.0,DCA,ORD,612,5,7,0,0,0,0,0,0,0,Y
2006,5,3,3,1909.0,1915,2014.0,2020,OO,3732,N216SW,65.0,65.0,52.0,-6.0,-6.0,SLC,CDC,221,3,10,0,0,0,0,0,0,0,N
2006,7,29,6,2205.0,2210,514.0,515,NW,208,N596NW,249.0,245.0,209.0,-1.0,-5.0,SEA,DTW,1927,24,16,0,0,0,0,0,0,0,N
2006,10,2,1,1023.0,1031,1229.0,1235,UA,1609,N478UA,126.0,124.0,97.0,-6.0,-8.0,PHX,SFO,651,8,21,0,0,0,0,0,0,0,N
2006,7,4,2,854.0,900,857.0,910,WN,2525,N392SW,63.0,70.0,51.0,-13.0,-6.0,CMH,BNA,338,4,8,0,0,0,0,0,0,0,N
2006,11,21,2,1441.0,1445,1705.0,1719,UA,617,N304UA,144.0,154.0,109.0,-14.0,-4.0,ORD,DFW,802,9,26,0,0,0,0,0,0,0,N
2006,6,29,4,1412.0,1408,1656.0,1700,AA,1075,N062AA,164.0,172.0,148.0,-4.0,4.0,MCO,SJU,1189,4,12,0,0,0,0,0,0,0,Y
2006,5,1,1,2100.0,1938,2220.0,2058,YV,6090,N928LR,80.0,80.0,68.0,82.0,82.0,PHX,LGB,355,5,7,0,0,82,0,0,0,0,Y
2006,11,13,1,1114.0,1100,1219.0,1201,OO,5799,N565SW,65.0,61.0,53.0,18.0,14.0,PDX,MFR,222,3,9,0,0,18,0,0,0,0,Y
2006,3,9,4,2100.0,1927,2204.0,2015,OO,6989,N743SK,64.0,48.0,22.0,109.0,93.0,MKE,ORD,67,31,11,0,0,0,0,109,0,0,Y
2006,7,10,1,1131.0,1136,1503.0,1506,AA,1120,N3AWAA,152.0,150.0,130.0,-3.0,-5.0,IAH,MIA,964,10,12,0,0,0,0,0,0,0,N
2006,2,4,6,937.0,940,1124.0,1125,AA,689,N473AA,167.0,165.0,150.0,-1.0,-3.0,DFW,SLC,988,3,14,0,0,0,0,0,0,0,N
2006,1,17,2,2122.0,1915,2246.0,2030,FL,406,N970AT,84.0,75.0,58.0,136.0,127.0,CLT,ATL,227,4,22,0,0,0,0,136,0,0,Y
2006,1,15,7,853.0,900,1424.0,1453,UA,436,N573UA,211.0,233.0,191.0,-29.0,-7.0,SNA,ORD,1726,9,11,0,0,0,0,0,0,0,N
2006,10,23,1,1554.0,1555,1700.0,1705,WN,2302,N747,66.0,70.0,55.0,-5.0,-1.0,SJC,ONT,333,2,9,0,0,0,0,0,0,0,N
2006,6,22,4,947.0,920,1315.0,1224,CO,384,N24706,388.0,364.0,335.0,51.0,27.0,EWR,PDX,2433,3,50,0,0,27,0,24,0,0,Y
2006,8,3,4,1734.0,1717,1849.0,1841,US,300,N624AW,195.0,204.0,169.0,8.0,17.0,MSP,PHX,1276,4,22,0,0,0,0,0,0,0,Y
2006,12,8,5,2138.0,2140,2339.0,2355,WN,2290,N386SW,121.0,135.0,109.0,-16.0,-2.0,BWI,MCO,787,4,8,0,0,0,0,0,0,0,N
2006,2,25,6,1913.0,1849,2230.0,2214,NW,184,N362NW,137.0,145.0,114.0,16.0,24.0,MSP,BDL,1050,5,18,0,0,16,0,0,0,0,Y
2006,5,7,7,1535.0,1530,1750.0,1750,WN,256,N449,135.0,140.0,124.0,0.0,5.0,BWI,TPA,842,2,9,0,0,0,0,0,0,0,Y
2006,4,29,6,1908.0,1852,2031.0,2014,MQ,3969,N907AE,83.0,82.0,62.0,17.0,16.0,MSP,ORD,334,3,18,0,0,0,0,1,0,16,Y
2006,8,7,1,1730.0,1655,1834.0,1800,WN,1032,N626SW,64.0,65.0,52.0,34.0,35.0,AMA,DAL,324,5,7,0,0,3,0,0,0,31,Y
2006,7,29,6,1127.0,1119,1241.0,1239,UA,441,N932UA,134.0,140.0,114.0,2.0,8.0,IAH,DEN,861,6,14,0,0,0,0,0,0,0,Y
2006,6,6,2,1004.0,1008,1150.0,1158,AA,2013,N628AA,226.0,230.0,198.0,-8.0,-4.0,ORD,LAS,1515,11,17,0,0,0,0,0,0,0,N
2006,10,3,2,916.0,915,1036.0,1040,WN,1879,N214,80.0,85.0,67.0,-4.0,1.0,MHT,BWI,377,2,11,0,0,0,0,0,0,0,Y
2006,11,8,3,1911.0,1917,2234.0,2256,UA,1568,N402UA,143.0,159.0,122.0,-22.0,-6.0,ORD,TPA,1012,2,19,0,0,0,0,0,0,0,N
2006,1,13,5,1254.0,1300,1345.0,1356,DL,850,N305WA,51.0,56.0,34.0,-11.0,-6.0,JAC,SLC,205,5,12,0,0,0,0,0,0,0,N
2006,8,2,3,1820.0,1810,1931.0,1922,OH,5443,N941CA,71.0,72.0,49.0,9.0,10.0,DTW,CVG,229,2,20,0,0,0,0,0,0,0,Y
2006,10,3,2,1959.0,2005,2138.0,2130,WN,1489,N352,99.0,85.0,69.0,8.0,-6.0,SDF,BWI,495,24,6,0,0,0,0,0,0,0,Y
2006,8,22,2,2120.0,2120,2232.0,2235,F9,266,N912FR,132.0,135.0,118.0,-3.0,0.0,DEN,SNA,846,4,10,0,0,0,0,0,0,0,N
2006,7,1,6,805.0,800,920.0,938,DL,263,N373DA,75.0,98.0,59.0,-18.0,5.0,CVG,ATL,373,8,8,0,0,0,0,0,0,0,Y
2006,7,7,5,911.0,915,1012.0,1020,WN,233,N358,61.0,65.0,49.0,-8.0,-4.0,AMA,DAL,324,4,8,0,0,0,0,0,0,0,N
2006,11,4,6,1713.0,1715,1915.0,1917,UA,1509,N478UA,242.0,242.0,205.0,-2.0,-2.0,ORD,LAS,1515,6,31,0,0,0,0,0,0,0,N
2006,2,18,6,1635.0,1615,1840.0,1803,EV,4548,N832AS,125.0,108.0,91.0,37.0,20.0,TOL,ATL,549,5,29,0,0,0,0,37,0,0,Y
2006,2,8,3,2010.0,2000,2123.0,2121,OH,5265,N658CA,73.0,81.0,57.0,2.0,10.0,CVG,RIC,413,4,12,0,0,0,0,0,0,0,Y
2006,4,14,5,2056.0,2015,2337.0,2252,CO,1593,N57864,161.0,157.0,134.0,45.0,41.0,MCO,EWR,938,11,16,0,0,0,0,8,0,37,Y
2006,8,28,1,649.0,645,826.0,812,MQ,3123,N824AE,97.0,87.0,59.0,14.0,4.0,SNA,SJC,342,4,34,0,0,0,0,0,0,0,Y
2006,1,18,3,1344.0,1350,1616.0,1630,US,438,N701UW,92.0,100.0,82.0,-14.0,-6.0,MSY,CLT,651,4,6,0,0,0,0,0,0,0,N
2006,1,13,5,1204.0,1200,1414.0,1413,US,340,N184UW,130.0,133.0,113.0,1.0,4.0,MCO,PIT,834,6,11,0,0,0,0,0,0,0,Y
2006,5,14,7,1728.0,1723,2042.0,2050,UA,516,N803UA,134.0,147.0,121.0,-8.0,5.0,MSY,IAD,954,5,8,0,0,0,0,0,0,0,Y
2006,1,4,3,2055.0,2035,2149.0,2135,WN,2111,N389SW,54.0,60.0,40.0,14.0,20.0,LAS,BUR,223,2,12,0,0,0,0,0,0,0,Y
2006,10,16,1,1104.0,1047,1242.0,1244,XE,3240,N11547,98.0,117.0,77.0,-2.0,17.0,CLT,EWR,529,8,13,0,0,0,0,0,0,0,Y
2006,7,18,2,1723.0,1729,2013.0,2013,AA,314,N073AA,170.0,164.0,137.0,0.0,-6.0,SJU,MIA,1045,7,26,0,0,0,0,0,0,0,N
2006,7,18,2,812.0,740,1000.0,915,MQ,3838,N657AE,168.0,155.0,130.0,45.0,32.0,SAV,DFW,925,16,22,0,0,0,32,13,0,0,Y
2006,11,3,5,1416.0,1413,1553.0,1545,DL,958,N3754A,97.0,92.0,71.0,8.0,3.0,ATL,CMH,446,4,22,0,0,0,0,0,0,0,Y
2006,3,16,4,1018.0,1021,1126.0,1122,OO,6022,N229SW,68.0,61.0,55.0,4.0,-3.0,SJC,SBA,234,5,8,0,0,0,0,0,0,0,Y
2006,3,18,6,1445.0,1445,1615.0,1617,OH,5712,N592SW,90.0,92.0,76.0,-2.0,0.0,CVG,BGM,506,4,10,0,0,0,0,0,0,0,N
2006,9,24,7,1018.0,1020,1403.0,1348,DL,1031,N932DL,165.0,148.0,129.0,15.0,-2.0,MSP,ATL,906,13,23,0,0,0,0,15,0,0,Y
2006,11,18,6,1547.0,1545,1700.0,1700,WN,2583,N408,73.0,75.0,58.0,0.0,2.0,SJC,LAS,386,5,10,0,0,0,0,0,0,0,Y
2006,11,29,3,1329.0,1335,1403.0,1410,YV,1015,N693BR,34.0,35.0,21.0,-7.0,-6.0,HNL,OGG,100,6,7,0,0,0,0,0,0,0,N
2006,8,6,7,1532.0,1520,1934.0,1935,WN,1166,N206,182.0,195.0,173.0,-1.0,12.0,AUS,BWI,1342,3,6,0,0,0,0,0,0,0,Y
2006,5,20,6,1540.0,1540,1653.0,1655,WN,1869,N640SW,73.0,75.0,62.0,-2.0,0.0,OAK,ONT,361,3,8,0,0,0,0,0,0,0,N
2006,9,23,6,656.0,700,812.0,825,FL,284,N947AT,76.0,85.0,60.0,-13.0,-4.0,DAY,BWI,406,6,10,0,0,0,0,0,0,0,N
2006,12,20,3,718.0,720,825.0,835,WN,2889,N473,67.0,75.0,54.0,-10.0,-2.0,PHL,MHT,290,2,11,0,0,0,0,0,0,0,N
2006,9,17,7,828.0,830,1021.0,1013,UA,875,N504UA,173.0,163.0,141.0,8.0,-2.0,DEN,SEA,1024,4,28,0,0,0,0,0,0,0,Y
2006,5,15,1,1305.0,1300,1413.0,1410,WN,846,N797,68.0,70.0,50.0,3.0,5.0,LAX,OAK,337,3,15,0,0,0,0,0,0,0,Y
2006,2,10,5,1714.0,1657,1828.0,1819,AA,1519,N540AA,134.0,142.0,114.0,9.0,17.0,DEN,LAX,862,5,15,0,0,0,0,0,0,0,Y
2006,3,25,6,911.0,919,1036.0,1049,DL,1222,N972DL,85.0,90.0,63.0,-13.0,-8.0,ATL,MLB,443,7,15,0,0,0,0,0,0,0,N
2006,4,22,6,1857.0,1900,2018.0,2025,MQ,4865,N705AE,81.0,85.0,55.0,-7.0,-3.0,LGA,BGR,378,7,19,0,0,0,0,0,0,0,N
2006,7,16,7,1535.0,1501,1649.0,1621,MQ,3608,N632AE,74.0,80.0,58.0,28.0,34.0,SGF,DFW,364,7,9,0,0,1,0,0,0,27,Y
2006,1,3,2,1428.0,1400,1645.0,1620,AA,2352,N242AA,137.0,140.0,112.0,25.0,28.0,DFW,ORD,802,6,19,0,0,0,0,25,0,0,Y
2006,4,26,3,1957.0,2008,2145.0,2158,MQ,4832,N701MH,108.0,110.0,81.0,-13.0,-11.0,LGA,DTW,501,5,22,0,0,0,0,0,0,0,N
2006,6,17,6,725.0,730,815.0,825,WN,2569,N437,170.0,175.0,160.0,-10.0,-5.0,LIT,PHX,1136,5,5,0,0,0,0,0,0,0,N
2006,8,19,6,1758.0,1804,1897.6666666666667,1910,UA,793,N906UA,117.66666666666667,126.0,99.0,1.0,-6.0,MSP,DEN,680,0,10,0,1,0,0,0,0,0,Y
2006,7,6,4,1536.0,1450,1717.0,1641,EV,4240,N630AS,101.0,111.0,77.0,36.0,46.0,MYR,ATL,317,11,13,0,0,36,0,0,0,0,Y
2006,3,15,3,1234.0,1159,1551.0,1536,DL,553,N999DN,137.0,157.0,117.0,15.0,35.0,MSP,ATL,906,7,13,0,0,0,0,1,0,14,Y
2006,12,20,3,943.0,945,1135.0,1110,MQ,4769,N735TS,112.0,85.0,47.0,25.0,-2.0,JFK,DCA,213,2,63,0,0,0,0,25,0,0,Y
2006,10,7,6,1049.0,1049,1054.0,1042,OO,5832,N770SK,65.0,53.0,29.0,12.0,0.0,GRR,ORD,137,17,19,0,0,0,0,0,0,0,Y
2006,10,22,7,1434.0,1435,1742.0,1755,AA,812,N456AA,128.0,140.0,103.0,-13.0,-1.0,DFW,CLT,936,10,15,0,0,0,0,0,0,0,N
2006,8,27,7,2010.0,1840,2136.0,1959,OH,5071,N495CA,86.0,79.0,73.0,97.0,90.0,CHO,CVG,342,2,11,0,0,90,0,7,0,0,Y
2006,2,27,1,1130.0,1130,1215.0,1225,WN,229,N646SW,45.0,55.0,35.0,-10.0,0.0,SJC,RNO,188,2,8,0,0,0,0,0,0,0,N
2006,10,10,2,740.0,740,931.0,933,EV,4727,N931EV,51.0,53.0,28.0,-2.0,0.0,MGM,ATL,147,13,10,0,0,0,0,0,0,0,N
2006,9,8,5,1650.0,1655,2006.0,1940,AA,1329,N540AA,196.0,165.0,135.0,26.0,-5.0,LGA,MCO,950,5,56,0,0,0,0,26,0,0,Y
2006,6,6,2,930.0,935,1012.0,1035,MQ,3068,N386AE,42.0,60.0,29.0,-23.0,-5.0,SAN,LAX,109,7,6,0,0,0,0,0,0,0,N
2006,4,22,6,740.0,745,831.0,845,MQ,3680,N698CB,51.0,60.0,39.0,-14.0,-5.0,FSM,DFW,228,4,8,0,0,0,0,0,0,0,N
2006,3,6,1,2120.0,2120,2236.0,2232,MQ,3647,N845AE,76.0,72.0,55.0,4.0,0.0,DFW,SGF,364,3,18,0,0,0,0,0,0,0,Y
2006,10,30,1,1616.0,1551,1707.0,1650,XE,2376,N16927,51.0,59.0,35.0,17.0,25.0,AEX,IAH,190,6,10,0,0,7,0,0,0,10,Y
2006,9,15,5,1908.0,1910,2035.0,2040,AA,832,N540AA,87.0,90.0,66.0,-5.0,-2.0,DFW,MCI,460,5,16,0,0,0,0,0,0,0,N
2006,8,29,2,1740.0,1750,1938.0,1946,XE,2285,N13955,118.0,116.0,98.0,-8.0,-10.0,MHT,CLE,544,6,14,0,0,0,0,0,0,0,N
2006,5,8,1,2150.0,2100,2242.0,2155,WN,59,N528,52.0,55.0,43.0,47.0,50.0,DAL,HOU,239,4,5,0,0,47,0,0,0,0,Y
